per_code,moe_code,stu_a3,stu_a1,stu_a2,stu_p1,stu_p2,stu_p3,stu_p4,stu_p5,stu_p6,stu_m1,stu_m2,stu_m3,stu_m4,stu_m5,stu_m6,stu_c1,stu_c2,stu_c3,room_a3,room_a1,room_a2,room_p1,room_p2,room_p3,room_p4,room_p5,room_p6,room_m1,room_m2,room_m3,room_m4,room_m5,room_m6,room_c1,room_c2,room_c3,room_real,student_real,room_stand,size_school,room_a3s,room_a1s,room_a2s,room_p1s,room_p2s,room_p3s,room_p4s,room_p5s,room_p6s,room_m1s,room_m2s,room_m3s,room_m4s,room_m5s,room_m6s,room_c1s,room_c2s,room_c3s
480108,1070480108,0,23,12,30,15,22,23,24,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,160,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480069,1070480069,1,3,1,2,2,3,3,2,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,22,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480070,1070480070,0,7,10,8,7,10,5,11,7,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,65,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480067,1070480067,0,14,20,10,13,19,22,18,28,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,144,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480068,1070480068,0,10,10,11,13,10,12,21,19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,106,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480102,1070480102,0,44,40,44,51,40,58,64,55,48,50,46,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,22,540,20,5,0,2,1,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0
480103,1070480103,0,24,19,27,17,20,25,25,24,30,18,22,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,251,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480104,1070480104,8,10,7,8,7,10,8,7,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,70,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480105,1070480105,0,6,4,10,9,4,1,5,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,48,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480212,1070480212,0,19,18,16,25,14,22,21,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,151,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480213,1070480213,0,13,5,11,3,8,8,5,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,64,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480216,1070480216,0,3,5,3,5,5,3,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,29,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480195,1070480195,0,6,4,9,4,9,2,12,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,54,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480196,1070480196,0,13,3,6,4,12,8,8,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,62,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480199,1070480199,0,1,5,6,5,9,5,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,36,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480215,1070480215,0,25,5,10,16,10,8,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,80,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480193,1070480193,0,33,37,39,49,54,44,53,37,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,16,346,13,4,0,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0
480194,1070480194,0,11,8,5,6,8,6,8,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,58,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480197,1070480197,8,4,9,5,14,5,14,8,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,75,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480198,1070480198,0,5,4,9,10,6,10,3,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,55,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480211,1070480211,0,12,16,13,9,12,12,14,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,104,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480210,1070480210,0,53,57,60,63,64,68,73,72,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,16,510,16,5,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
480201,1070480201,0,8,8,8,11,9,7,10,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,67,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480202,1070480202,2,3,3,7,5,9,4,1,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,41,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480205,1070480205,0,9,10,10,14,17,11,9,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,94,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480208,1070480208,0,9,8,10,7,8,5,6,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,61,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480209,1070480209,0,9,8,7,3,9,10,8,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,66,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480204,1070480204,0,10,20,15,16,15,22,15,15,19,22,8,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,177,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480207,1070480207,0,21,18,17,16,12,16,10,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,121,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480206,1070480206,0,9,7,12,5,6,6,12,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,62,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480203,1070480203,0,17,24,32,26,16,19,22,22,13,19,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,219,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480214,1070480214,0,7,8,12,4,2,11,7,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,62,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480152,1070480152,0,2,2,3,3,4,6,7,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,30,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480153,1070480153,0,10,18,13,12,22,15,14,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,118,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480154,1070480154,0,19,25,26,27,27,32,32,32,40,24,28,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,312,11,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480163,1070480163,0,7,12,8,14,12,15,6,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,80,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480164,1070480164,0,6,11,11,10,15,8,10,10,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,81,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480165,1070480165,0,9,10,14,11,6,13,22,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,97,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480127,1070480127,1,1,4,3,5,2,4,7,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,32,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480128,1070480128,0,10,9,12,9,13,5,10,6,6,8,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,94,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480129,1070480129,4,6,4,3,8,4,5,10,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,49,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480130,1070480130,0,10,13,20,9,11,23,22,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,126,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480131,1070480131,0,2,9,11,7,10,11,9,8,10,10,12,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,99,11,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480132,1070480132,2,1,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,14,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
480133,1070480133,0,16,11,14,8,12,8,11,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,89,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480134,1070480134,16,9,14,20,22,16,21,18,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,145,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480135,1070480135,0,0,0,9,18,11,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,88,6,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480141,1070480141,0,14,13,14,21,14,20,14,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,123,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480148,1070480148,0,14,16,18,21,18,22,15,19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,143,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480116,1070480116,0,22,21,12,17,23,26,16,30,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,167,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480125,1070480125,27,29,46,64,45,40,49,32,36,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,15,368,13,4,1,1,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0
480126,1070480126,26,20,16,32,33,23,21,25,24,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,220,9,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480124,1070480124,17,10,16,19,17,14,18,11,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,132,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480147,1070480147,21,30,30,38,38,20,32,38,31,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,278,9,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480149,1070480149,6,12,16,8,12,16,10,10,11,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,101,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480151,1070480151,0,19,17,17,16,16,15,13,21,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,134,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480142,1070480142,17,16,22,21,21,21,23,20,25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,186,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480143,1070480143,0,5,6,5,6,6,9,11,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,56,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480137,1070480137,2,3,3,4,5,3,4,3,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,32,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480158,1070480158,0,16,18,14,13,22,13,12,20,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,128,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480159,1070480159,0,14,17,18,13,15,17,14,19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,127,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480160,1070480160,0,12,26,16,15,21,14,12,11,19,12,19,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,177,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480157,1070480157,23,34,32,21,33,28,31,35,40,37,50,37,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,17,401,14,4,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0
480145,1070480145,0,14,12,9,12,13,13,16,15,12,10,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,133,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480146,1070480146,3,3,7,6,10,3,8,11,17,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,68,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480123,1070480123,0,10,2,11,3,4,2,8,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,46,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480121,1070480121,6,12,10,12,7,12,12,16,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,99,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480122,1070480122,10,13,15,16,15,10,13,9,11,15,11,10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,148,12,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480113,1070480113,0,9,9,14,8,10,8,11,14,16,15,17,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,131,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480114,1070480114,0,16,19,21,24,19,19,25,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,155,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480111,1070480111,0,13,15,14,12,18,16,16,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,122,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480112,1070480112,0,18,20,16,12,10,19,12,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,121,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480117,1070480117,0,20,16,20,15,17,15,18,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,137,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480118,1070480118,0,15,23,13,14,18,19,20,18,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,140,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480119,1070480119,0,55,50,42,49,53,73,48,60,80,54,62,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,22,626,22,5,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0
480120,1070480120,0,21,26,17,12,15,23,20,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,146,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480110,1070480110,0,32,39,42,50,45,51,45,51,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,15,355,15,4,0,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0
480139,1070480139,7,1,3,4,2,3,3,4,2,4,5,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,40,12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480140,1070480140,7,8,7,7,5,8,10,5,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,65,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480162,1070480162,0,19,15,9,16,10,13,9,12,10,10,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,134,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480155,1070480155,0,15,14,21,12,13,12,15,21,15,25,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,178,11,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
480156,1070480156,0,14,17,8,16,18,13,21,12,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,119,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
480115,1070480115,0,13,11,10,6,12,5,14,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,77,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020037,1071020037,0,2,3,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6,12,6,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
020038,1071020038,0,22,28,21,21,26,25,23,17,26,29,15,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,253,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
020039,1071020039,0,7,5,5,7,5,4,7,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,45,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020010,1071020010,0,22,16,17,25,19,21,21,22,27,17,21,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,228,11,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
020011,1071020011,7,10,8,12,10,14,8,7,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,82,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020014,1071020014,0,26,32,20,32,31,34,34,42,28,26,42,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,347,13,4,0,1,1,1,1,1,1,1,2,1,1,2,0,0,0,0,0,0
020033,1071020033,0,0,0,3,4,4,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,27,6,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020028,1071020028,0,41,39,39,32,37,27,37,56,32,32,37,0,0,0,0,0,0,0,2,2,2,1,1,1,1,2,1,1,1,0,0,0,0,0,0,15,409,13,4,0,2,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0
020003,1071020003,0,23,19,21,20,12,25,30,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,164,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020004,1071020004,0,8,11,14,9,14,16,14,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,103,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020005,1071020005,0,18,16,21,18,16,17,12,23,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,141,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020054,1071020054,0,7,12,15,5,8,8,8,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,71,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020055,1071020055,0,27,33,38,36,53,40,41,26,54,42,24,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,19,414,15,4,0,1,1,1,1,2,1,2,1,2,2,1,0,0,0,0,0,0
020056,1071020056,17,18,20,22,22,22,17,18,19,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,175,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020057,1071020057,0,21,11,27,11,20,18,17,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,133,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020059,1071020059,0,3,4,12,6,11,15,22,24,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,97,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020046,1071020046,0,31,37,30,39,30,29,28,47,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,11,271,10,3,0,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
020050,1071020050,4,3,8,6,5,4,8,12,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,55,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020445,1071020445,9,16,14,29,17,21,24,14,12,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,156,9,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020008,1071020008,0,57,65,102,90,103,65,73,69,85,75,70,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,2,0,0,0,0,0,0,27,854,26,5,0,2,2,3,3,3,2,2,2,3,2,2,0,0,0,0,0,0
020007,1071020007,103,146,167,221,247,243,247,210,212,0,0,0,0,0,0,0,0,0,4,6,6,7,7,7,7,6,6,0,0,0,0,0,0,0,0,0,56,1796,53,6,4,5,5,6,7,7,7,6,6,0,0,0,0,0,0,0,0,0
020002,1071020002,0,16,22,26,16,25,16,16,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,151,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020001,1071020001,0,24,20,22,21,19,21,19,30,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,176,8,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020019,1071020019,60,87,94,129,127,114,111,122,109,0,0,0,0,0,0,0,0,0,2,3,3,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,28,953,29,5,2,3,3,4,4,3,3,4,3,0,0,0,0,0,0,0,0,0
020020,1071020020,3,8,5,7,12,15,7,15,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,82,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020022,1071020022,9,14,12,16,13,10,10,12,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,103,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
020023,1071020023,0,3,5,4,15,8,11,12,14,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,72,8,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
